field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total,All_Fields
genetics & heredity,oncogene,2013,515,496,163,500,1,4,1.638996715,-4.994935106,ONCOGENE,70,500,0.992,0.326,500,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2014,507,487,185,493,1,5,1.623340818,-3.994935106,ONCOGENE,70,493,0.9878296146044625,0.3752535496957404,493,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2015,519,501,254,514,1,6,1.646733697,-2.994935106,ONCOGENE,70,514,0.9747081712062257,0.49416342412451364,514,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2016,533,510,275,524,1,7,1.673351238,-1.994935106,ONCOGENE,70,524,0.9732824427480916,0.5248091603053435,524,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2017,569,542,355,561,1,8,1.738710248,-0.994935106,ONCOGENE,70,561,0.966131907,0.6327985739750446,561,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2018,433,414,293,426,1,9,1.465567542,0.005064894,ONCOGENE,70,426,0.971830986,0.687793427,426,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2019,471,448,334,469,1,10,1.549687908,1.005064894,ONCOGENE,70,469,0.9552238805970149,0.7121535181236673,469,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2020,449,409,340,443,1,11,1.501852702,2.005064894,ONCOGENE,70,443,0.9232505643340858,0.7674943566591422,443,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2021,429,377,363,420,1,12,1.456286733,3.005064894,ONCOGENE,70,420,0.8976190476190476,0.8642857142857143,420,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2022,382,333,336,378,1,13,1.340250423,4.005064894,ONCOGENE,70,378,0.8809523809523809,0.8888888888888888,378,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2023,235,180,210,229,1,14,0.854415328,5.005064894,ONCOGENE,70,229,0.7860262008733624,0.9170305676855895,229,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2024,236,181,219,233,1,15,0.858661619,6.005064894,ONCOGENE,70,233,0.776824034,0.9399141630901288,233,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2025,301,218,284,299,1,16,1.101940079,7.005064894,ONCOGENE,70,299,0.7290969899665551,0.9498327759197325,299,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,oncogene,2026,26,20,23,26,1,17,-1.347073648,8.005064894,ONCOGENE,70,26,0.7692307692307693,0.8846153846153846,26,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; GENETICS & HEREDITY; ONCOLOGY
genetics & heredity,plos genetics,2010,443,264,145,325,1,1,1.488399584,-7.994935106,PLOS GENET,88,325,0.8123076923076923,0.4461538461538462,325,GENETICS & HEREDITY
genetics & heredity,plos genetics,2011,513,311,189,394,1,2,1.635105659,-6.994935106,PLOS GENET,88,394,0.7893401015228426,0.4796954314720812,394,GENETICS & HEREDITY
genetics & heredity,plos genetics,2012,657,446,246,542,1,3,1.882513832,-5.994935106,PLOS GENET,88,542,0.8228782287822878,0.45387453874538747,542,GENETICS & HEREDITY
genetics & heredity,plos genetics,2013,816,561,288,658,1,4,2.099244169,-4.994935106,PLOS GENET,88,658,0.8525835866261399,0.4376899696048632,658,GENETICS & HEREDITY
genetics & heredity,plos genetics,2014,757,506,288,619,1,5,2.024193067,-3.994935106,PLOS GENET,88,619,0.8174474959612278,0.46526655896607433,619,GENETICS & HEREDITY
genetics & heredity,plos genetics,2015,735,499,311,605,1,6,1.994700313,-2.994935106,PLOS GENET,88,605,0.824793388,0.5140495867768595,605,GENETICS & HEREDITY
genetics & heredity,plos genetics,2016,634,453,294,552,1,7,1.846878768,-1.994935106,PLOS GENET,88,552,0.8206521739130435,0.532608696,552,GENETICS & HEREDITY
genetics & heredity,plos genetics,2017,546,376,293,477,1,8,1.69744879,-0.994935106,PLOS GENET,88,477,0.7882599580712788,0.6142557651991615,477,GENETICS & HEREDITY
genetics & heredity,plos genetics,2018,531,348,304,462,1,9,1.669591835,0.005064894,PLOS GENET,88,462,0.7532467532467533,0.658008658,462,GENETICS & HEREDITY
genetics & heredity,plos genetics,2019,500,296,298,419,1,10,1.609437912,1.005064894,PLOS GENET,88,419,0.7064439140811456,0.711217184,419,GENETICS & HEREDITY
genetics & heredity,plos genetics,2020,502,293,330,443,1,11,1.613429934,2.005064894,PLOS GENET,88,443,0.6613995485327314,0.744920993,443,GENETICS & HEREDITY
genetics & heredity,plos genetics,2021,541,290,361,458,1,12,1.688249093,3.005064894,PLOS GENET,88,458,0.6331877729257642,0.7882096069868996,458,GENETICS & HEREDITY
genetics & heredity,plos genetics,2022,459,238,320,396,1,13,1.523880024,4.005064894,PLOS GENET,88,396,0.601010101,0.8080808080808081,396,GENETICS & HEREDITY
genetics & heredity,plos genetics,2023,385,169,270,324,1,14,1.348073148,5.005064894,PLOS GENET,88,324,0.5216049382716049,0.8333333333333334,324,GENETICS & HEREDITY
genetics & heredity,plos genetics,2024,302,134,229,259,1,15,1.105256831,6.005064894,PLOS GENET,88,259,0.5173745173745173,0.8841698841698842,259,GENETICS & HEREDITY
genetics & heredity,plos genetics,2025,384,162,305,339,1,16,1.345472367,7.005064894,PLOS GENET,88,339,0.4778761061946903,0.8997050147492626,339,GENETICS & HEREDITY
genetics & heredity,theoretical & applied genetics,2010,251,51,71,104,0,0,0.920282753,-7.994935106,,,104,0.49038461538461536,0.6826923076923077,104,
genetics & heredity,theoretical & applied genetics,2011,254,65,71,111,0,0,0.932164081,-6.994935106,,,111,0.5855855855855856,0.6396396396396397,111,
genetics & heredity,theoretical & applied genetics,2012,257,46,71,102,0,0,0.943905899,-5.994935106,,,102,0.45098039215686275,0.696078431,102,
genetics & heredity,theoretical & applied genetics,2013,232,65,72,118,0,0,0.841567186,-4.994935106,,,118,0.5508474576271186,0.6101694915254238,118,
genetics & heredity,theoretical & applied genetics,2014,192,39,58,90,0,0,0.652325186,-3.994935106,,,90,0.43333333333333335,0.6444444444444445,90,
genetics & heredity,theoretical & applied genetics,2015,182,37,61,86,0,0,0.598836501,-2.994935106,,,86,0.43023255813953487,0.7093023255813954,86,
genetics & heredity,theoretical & applied genetics,2016,164,41,53,85,0,0,0.494696242,-1.994935106,,,85,0.4823529411764706,0.6235294117647059,85,
genetics & heredity,theoretical & applied genetics,2017,183,49,74,112,0,0,0.604315967,-0.994935106,,,112,0.4375,0.6607142857142857,112,
genetics & heredity,theoretical & applied genetics,2018,192,63,83,125,0,0,0.652325186,0.005064894,,,125,0.504,0.664,125,
genetics & heredity,theoretical & applied genetics,2019,210,69,89,134,0,0,0.741937345,1.005064894,,,134,0.5149253731343284,0.664179104,134,
genetics & heredity,theoretical & applied genetics,2020,200,69,97,133,0,0,0.693147181,2.005064894,,,133,0.518796992,0.7293233082706767,133,
genetics & heredity,theoretical & applied genetics,2021,225,92,110,166,0,0,0.810930216,3.005064894,,,166,0.5542168674698795,0.6626506024096386,166,
genetics & heredity,theoretical & applied genetics,2022,253,122,138,207,0,0,0.928219303,4.005064894,,,207,0.5893719806763285,0.6666666666666666,207,
genetics & heredity,theoretical & applied genetics,2023,248,130,141,192,0,0,0.90825856,5.005064894,,,192,0.6770833333333334,0.734375,192,
genetics & heredity,theoretical & applied genetics,2024,258,122,171,219,0,0,0.947789399,6.005064894,,,219,0.5570776255707762,0.7808219178082192,219,
genetics & heredity,theoretical & applied genetics,2025,284,147,200,251,0,0,1.043804052,7.005064894,,,251,0.5856573705179283,0.796812749,251,
immunology,biology of blood & marrow transplantation,2010,154,24,29,48,0,0,0.431782416,-7.994935106,,,48,0.5,0.6041666666666666,48,
immunology,biology of blood & marrow transplantation,2011,190,32,34,56,0,0,0.641853886,-6.994935106,,,56,0.5714285714285714,0.6071428571428571,56,
immunology,biology of blood & marrow transplantation,2012,190,38,35,62,0,0,0.641853886,-5.994935106,,,62,0.6129032258064516,0.5645161290322581,62,
immunology,biology of blood & marrow transplantation,2013,205,39,41,64,0,0,0.717839793,-4.994935106,,,64,0.609375,0.640625,64,
immunology,biology of blood & marrow transplantation,2014,239,41,54,83,0,0,0.871293366,-3.994935106,,,83,0.4939759036144578,0.6506024096385542,83,
immunology,biology of blood & marrow transplantation,2015,229,37,40,63,0,0,0.828551818,-2.994935106,,,63,0.5873015873015873,0.6349206349206349,63,
immunology,biology of blood & marrow transplantation,2016,243,25,37,53,0,0,0.887891257,-1.994935106,,,53,0.4716981132075472,0.6981132075471698,53,
immunology,biology of blood & marrow transplantation,2017,231,29,40,54,0,0,0.837247525,-0.994935106,,,54,0.5370370370370371,0.7407407407407407,54,
immunology,biology of blood & marrow transplantation,2018,296,35,47,64,0,0,1.085189268,0.005064894,,,64,0.546875,0.734375,64,
immunology,biology of blood & marrow transplantation,2019,307,31,67,85,0,0,1.121677562,1.005064894,,,85,0.36470588235294116,0.788235294,85,
immunology,biology of blood & marrow transplantation,2020,288,27,64,80,0,0,1.057790294,2.005064894,,,80,0.3375,0.8,80,
immunology,bone marrow transplantation,2010,188,24,35,54,1,1,0.631271777,-7.994935106,BONE MARROW TRANSPL,112,54,0.4444444444444444,0.6481481481481481,54,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2011,159,9,18,23,1,2,0.463734016,-6.994935106,BONE MARROW TRANSPL,112,23,0.391304348,0.782608696,23,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2012,153,13,23,31,1,3,0.425267735,-5.994935106,BONE MARROW TRANSPL,112,31,0.41935483870967744,0.7419354838709677,31,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2013,166,18,20,34,1,4,0.506817602,-4.994935106,BONE MARROW TRANSPL,112,34,0.5294117647058824,0.5882352941176471,34,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2014,164,21,36,45,1,5,0.494696242,-3.994935106,BONE MARROW TRANSPL,112,45,0.4666666666666667,0.8,45,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2015,159,14,31,38,1,6,0.463734016,-2.994935106,BONE MARROW TRANSPL,112,38,0.3684210526315789,0.8157894736842105,38,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2016,119,10,16,24,1,7,0.173953307,-1.994935106,BONE MARROW TRANSPL,112,24,0.4166666666666667,0.6666666666666666,24,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2017,140,15,27,36,1,8,0.336472237,-0.994935106,BONE MARROW TRANSPL,112,36,0.4166666666666667,0.75,36,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2018,112,14,18,28,1,9,0.113328685,0.005064894,BONE MARROW TRANSPL,112,28,0.5,0.6428571428571429,28,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2019,159,14,26,35,1,10,0.463734016,1.005064894,BONE MARROW TRANSPL,112,35,0.4,0.7428571428571429,35,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2020,154,20,23,33,1,11,0.431782416,2.005064894,BONE MARROW TRANSPL,112,33,0.6060606060606061,0.696969697,33,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2021,238,14,48,56,1,12,0.867100488,3.005064894,BONE MARROW TRANSPL,112,56,0.25,0.8571428571428571,56,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2022,151,12,28,34,1,13,0.412109651,4.005064894,BONE MARROW TRANSPL,112,34,0.35294117647058826,0.8235294117647058,34,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2023,107,5,16,20,1,14,0.067658648,5.005064894,BONE MARROW TRANSPL,112,20,0.25,0.8,20,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2024,154,12,21,27,1,15,0.431782416,6.005064894,BONE MARROW TRANSPL,112,27,0.4444444444444444,0.7777777777777778,27,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,bone marrow transplantation,2025,138,7,27,32,1,16,0.322083499,7.005064894,BONE MARROW TRANSPL,112,32,0.21875,0.84375,32,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
immunology,cancer immunology research,2021,1,1,1,1,1,1,-4.605170186,3.005064894,CANCER IMMUNOL RES,100,1,1,1,1,IMMUNOLOGY; ONCOLOGY
immunology,cancer immunology research,2022,80,46,70,73,1,2,-0.223143551,4.005064894,CANCER IMMUNOL RES,100,73,0.6301369863013698,0.95890411,73,IMMUNOLOGY; ONCOLOGY
immunology,cancer immunology research,2023,103,49,94,96,1,3,0.029558802,5.005064894,CANCER IMMUNOL RES,100,96,0.5104166666666666,0.9791666666666666,96,IMMUNOLOGY; ONCOLOGY
immunology,cancer immunology research,2024,107,51,100,102,1,4,0.067658648,6.005064894,CANCER IMMUNOL RES,100,102,0.5,0.9803921568627451,102,IMMUNOLOGY; ONCOLOGY
immunology,cancer immunology research,2025,139,48,135,136,1,5,0.329303747,7.005064894,CANCER IMMUNOL RES,100,136,0.35294117647058826,0.9926470588235294,136,IMMUNOLOGY; ONCOLOGY
immunology,cellular & molecular immunology,2010,43,35,14,40,1,1,-0.84397007,-7.994935106,CELL MOL IMMUNOL,97,40,0.875,0.35,40,IMMUNOLOGY
immunology,cellular & molecular immunology,2011,36,31,11,31,1,2,-1.021651248,-6.994935106,CELL MOL IMMUNOL,97,31,1,0.3548387096774194,31,IMMUNOLOGY
immunology,cellular & molecular immunology,2012,35,32,15,34,1,3,-1.049822124,-5.994935106,CELL MOL IMMUNOL,97,34,0.9411764705882353,0.4411764705882353,34,IMMUNOLOGY
immunology,cellular & molecular immunology,2013,29,25,8,25,1,4,-1.237874356,-4.994935106,CELL MOL IMMUNOL,97,25,1,0.32,25,IMMUNOLOGY
immunology,cellular & molecular immunology,2014,35,31,16,33,1,5,-1.049822124,-3.994935106,CELL MOL IMMUNOL,97,33,0.9393939393939394,0.48484848484848486,33,IMMUNOLOGY
immunology,cellular & molecular immunology,2015,47,42,20,46,1,6,-0.755022584,-2.994935106,CELL MOL IMMUNOL,97,46,0.9130434782608695,0.43478260869565216,46,IMMUNOLOGY
immunology,cellular & molecular immunology,2016,57,51,29,56,1,7,-0.562118918,-1.994935106,CELL MOL IMMUNOL,97,56,0.9107142857142857,0.5178571428571429,56,IMMUNOLOGY
immunology,cellular & molecular immunology,2017,55,52,27,53,1,8,-0.597837001,-0.994935106,CELL MOL IMMUNOL,97,53,0.9811320754716981,0.5094339622641509,53,IMMUNOLOGY
immunology,cellular & molecular immunology,2018,51,50,24,51,1,9,-0.673344553,0.005064894,CELL MOL IMMUNOL,97,51,0.9803921568627451,0.47058823529411764,51,IMMUNOLOGY
immunology,cellular & molecular immunology,2019,52,46,30,49,1,10,-0.653926467,1.005064894,CELL MOL IMMUNOL,97,49,0.9387755102040817,0.6122448979591837,49,IMMUNOLOGY
immunology,cellular & molecular immunology,2020,55,45,38,55,1,11,-0.597837001,2.005064894,CELL MOL IMMUNOL,97,55,0.8181818181818182,0.6909090909090909,55,IMMUNOLOGY
immunology,cellular & molecular immunology,2021,130,98,105,129,1,12,0.262364264,3.005064894,CELL MOL IMMUNOL,97,129,0.7596899224806202,0.813953488,129,IMMUNOLOGY
immunology,cellular & molecular immunology,2022,61,40,51,61,1,13,-0.494296322,4.005064894,CELL MOL IMMUNOL,97,61,0.6557377049180327,0.8360655737704918,61,IMMUNOLOGY
immunology,cellular & molecular immunology,2023,66,43,63,66,1,14,-0.415515444,5.005064894,CELL MOL IMMUNOL,97,66,0.6515151515151515,0.9545454545454546,66,IMMUNOLOGY
immunology,cellular & molecular immunology,2024,66,35,66,66,1,15,-0.415515444,6.005064894,CELL MOL IMMUNOL,97,66,0.5303030303030303,1,66,IMMUNOLOGY
immunology,cellular & molecular immunology,2025,68,37,68,68,1,16,-0.385662481,7.005064894,CELL MOL IMMUNOL,97,68,0.5441176470588235,1,68,IMMUNOLOGY
immunology,cellular & molecular immunology,2026,6,3,6,6,1,17,-2.813410717,8.005064894,CELL MOL IMMUNOL,97,6,0.5,1,6,IMMUNOLOGY
immunology,clinical & translational immunology,2013,4,2,3,4,1,2,-3.218875825,-4.994935106,CLIN TRANSL IMMUNOL,109,4,0.5,0.75,4,IMMUNOLOGY
immunology,clinical & translational immunology,2014,7,5,3,6,1,3,-2.659260037,-3.994935106,CLIN TRANSL IMMUNOL,109,6,0.8333333333333334,0.5,6,IMMUNOLOGY
immunology,clinical & translational immunology,2015,15,13,8,13,1,4,-1.897119985,-2.994935106,CLIN TRANSL IMMUNOL,109,13,1,0.6153846153846154,13,IMMUNOLOGY
immunology,clinical & translational immunology,2016,29,11,15,20,1,5,-1.237874356,-1.994935106,CLIN TRANSL IMMUNOL,109,20,0.55,0.75,20,IMMUNOLOGY
immunology,clinical & translational immunology,2017,19,8,14,16,1,6,-1.660731207,-0.994935106,CLIN TRANSL IMMUNOL,109,16,0.5,0.875,16,IMMUNOLOGY
immunology,clinical & translational immunology,2018,11,2,10,10,1,7,-2.207274913,0.005064894,CLIN TRANSL IMMUNOL,109,10,0.2,1,10,IMMUNOLOGY
immunology,clinical & translational immunology,2019,19,5,14,14,1,8,-1.660731207,1.005064894,CLIN TRANSL IMMUNOL,109,14,0.35714285714285715,1,14,IMMUNOLOGY
immunology,clinical & translational immunology,2020,101,44,77,86,1,9,0.009950331,2.005064894,CLIN TRANSL IMMUNOL,109,86,0.5116279069767442,0.8953488372093024,86,IMMUNOLOGY
immunology,clinical & translational immunology,2021,104,40,90,95,1,10,0.039220713,3.005064894,CLIN TRANSL IMMUNOL,109,95,0.42105263157894735,0.9473684210526315,95,IMMUNOLOGY
immunology,clinical & translational immunology,2022,62,25,50,59,1,11,-0.478035801,4.005064894,CLIN TRANSL IMMUNOL,109,59,0.423728814,0.847457627,59,IMMUNOLOGY
immunology,clinical & translational immunology,2023,34,9,30,30,1,12,-1.078809661,5.005064894,CLIN TRANSL IMMUNOL,109,30,0.3,1,30,IMMUNOLOGY
immunology,clinical & translational immunology,2024,58,14,45,49,1,13,-0.544727175,6.005064894,CLIN TRANSL IMMUNOL,109,49,0.2857142857142857,0.9183673469387755,49,IMMUNOLOGY
immunology,clinical & translational immunology,2025,38,7,34,34,1,14,-0.967584026,7.005064894,CLIN TRANSL IMMUNOL,109,34,0.20588235294117646,1,34,IMMUNOLOGY
immunology,clinical infectious diseases,2010,262,32,51,74,0,0,0.963174318,-7.994935106,CLIN INFECT DIS,101,74,0.43243243243243246,0.6891891891891891,74,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2011,275,41,56,89,0,0,1.011600912,-6.994935106,CLIN INFECT DIS,101,89,0.4606741573033708,0.6292134831460674,89,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2012,384,38,64,97,0,0,1.345472367,-5.994935106,CLIN INFECT DIS,101,97,0.3917525773195876,0.6597938144329897,97,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2013,320,25,54,73,0,0,1.16315081,-4.994935106,CLIN INFECT DIS,101,73,0.3424657534246575,0.7397260273972602,73,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2014,338,29,45,71,0,0,1.217875709,-3.994935106,CLIN INFECT DIS,101,71,0.4084507042253521,0.6338028169014085,71,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2015,409,39,83,114,0,0,1.40854497,-2.994935106,CLIN INFECT DIS,101,114,0.34210526315789475,0.7280701754385965,114,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2016,375,34,71,98,0,0,1.32175584,-1.994935106,CLIN INFECT DIS,101,98,0.3469387755102041,0.7244897959183674,98,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2017,443,52,101,135,0,0,1.488399584,-0.994935106,CLIN INFECT DIS,101,135,0.3851851851851852,0.7481481481481481,135,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2018,475,55,117,153,0,0,1.558144618,0.005064894,CLIN INFECT DIS,101,153,0.35947712418300654,0.7647058823529411,153,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2019,522,48,109,146,0,0,1.652497402,1.005064894,CLIN INFECT DIS,101,146,0.3287671232876712,0.7465753424657534,146,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2020,773,71,163,214,0,0,2.045108863,2.005064894,CLIN INFECT DIS,101,214,0.3317757009345794,0.7616822429906542,214,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
immunology,clinical infectious diseases,2021,1154,91,313,375,0,0,2.445819261,3.005064894,CLIN INFECT DIS,101,375,0.24266666666666667,0.8346666666666667,375,IMMUNOLOGY; INFECTIOUS DISEASES; MICROBIOLOGY
