JCR Abbreviation	year	has_bar	has_informative	has_bar_or_informative	journal	Publisher	Policy	Policy_date	All_Fields
J CONTROL RELEASE	2024.0	464	407	555	Journal of controlled release : official journal of the Controlled Release Society	ELSEVIER	0.0		CHEMISTRY, MULTIDISCIPLINARY; PHARMACOLOGY & PHARMACY
J CONTROL RELEASE	2025.0	632	591	771	Journal of controlled release : official journal of the Controlled Release Society	ELSEVIER	0.0		CHEMISTRY, MULTIDISCIPLINARY; PHARMACOLOGY & PHARMACY
J ELECTROMYOGR KINES	2010.0	60	27	82	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2011.0	50	19	64	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2012.0	44	13	55	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2013.0	73	27	92	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2014.0	48	13	57	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2015.0	46	7	51	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2016.0	45	17	58	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2017.0	36	12	44	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2018.0	47	21	64	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2019.0	24	12	34	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2020.0	18	20	34	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2021.0	23	18	37	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2022.0	22	20	38	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2023.0	11	24	33	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2024.0	14	18	31	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J ELECTROMYOGR KINES	2025.0	12	22	29	Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology	ELSEVIER SCI LTD	0.0		NEUROSCIENCES; PHYSIOLOGY; REHABILITATION; SPORT SCIENCES
J EXP CLIN CANC RES	2010.0	81	28	94	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2011.0	61	20	68	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2012.0	52	16	59	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2013.0	51	24	59	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2014.0	69	24	72	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2015.0	107	66	120	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2016.0	147	80	151	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2017.0	160	89	164	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2018.0	252	184	260	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2019.0	405	308	414	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2020.0	185	164	191	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2021.0	237	214	258	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2022.0	205	220	245	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2023.0	205	227	240	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2024.0	201	235	248	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP CLIN CANC RES	2025.0	197	248	264	Journal of experimental &amp; clinical cancer research : CR	BMC	0.0		ONCOLOGY
J EXP MED	2010.0	204	136	216	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2011.0	192	120	205	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2012.0	156	117	167	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2013.0	179	136	198	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2014.0	177	138	186	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2015.0	141	105	144	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2016.0	164	147	182	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2017.0	190	159	211	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2018.0	155	144	181	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2019.0	104	144	155	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2020.0	124	165	179	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2021.0	146	226	236	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2022.0	90	151	155	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2023.0	85	153	153	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2024.0	67	113	116	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2025.0	65	124	127	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J EXP MED	2026.0	18	36	36	The Journal of experimental medicine	ROCKEFELLER UNIV PRESS	0.0		IMMUNOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL
J FOOD DRUG ANAL	2013.0	0	1	1	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2014.0	9	1	10	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2015.0	26	1	27	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2016.0	34	7	38	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2017.0	39	4	42	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2018.0	56	10	64	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2019.0	33	10	42	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2020.0	20	9	23	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2021.0	28	11	31	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2022.0	16	9	19	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2023.0	20	8	24	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2024.0	17	3	18	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J FOOD DRUG ANAL	2025.0	18	10	21	Journal of food and drug analysis	DIGITAL COMMONS BEPRESS	0.0		FOOD SCIENCE & TECHNOLOGY; PHARMACOLOGY & PHARMACY
J GEN PHYSIOL	2010.0	48	24	59	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2011.0	37	24	46	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2012.0	33	23	42	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2013.0	49	24	59	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2014.0	47	37	60	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2015.0	36	23	48	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2016.0	38	24	47	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2017.0	30	19	36	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2018.0	48	28	62	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2019.0	39	35	59	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2020.0	34	31	45	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2021.0	33	57	75	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2022.0	20	44	48	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2023.0	29	63	71	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2024.0	11	35	37	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2025.0	14	33	35	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GEN PHYSIOL	2026.0	4	10	10	The Journal of general physiology	ROCKEFELLER UNIV PRESS	1.0	2021	PHYSIOLOGY
J GERIATR CARDIOL	2011.0	5	2	6	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2012.0	13	1	14	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2013.0	13	3	15	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2014.0	12	7	16	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2015.0	21	6	25	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2016.0	13	6	18	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2017.0	12	6	15	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2018.0	11	6	15	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2019.0	10	3	12	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2020.0	9	10	15	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2021.0	8	12	17	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2022.0	7	9	15	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2023.0	11	12	20	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2024.0	9	13	21	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J GERIATR CARDIOL	2025.0	2	8	10	Journal of geriatric cardiology : JGC	TSINGHUA UNIV PRESS	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; GERIATRICS & GERONTOLOGY
J HEART LUNG TRANSPL	2010.0	52	29	72	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2011.0	52	29	70	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2012.0	31	33	58	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2013.0	33	22	51	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2014.0	27	24	42	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2015.0	39	46	72	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2016.0	36	24	52	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2017.0	27	38	56	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2018.0	23	36	51	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2019.0	16	24	36	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2020.0	16	39	51	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2021.0	15	45	53	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2022.0	15	48	55	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2023.0	15	52	61	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2024.0	16	49	59	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEART LUNG TRANSPL	2025.0	20	61	75	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY; TRANSPLANTATION
J HEMATOL ONCOL	2010.0	6	4	7	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2011.0	14	5	16	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2012.0	16	9	20	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2013.0	35	20	37	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2014.0	31	25	42	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2015.0	42	32	50	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2016.0	52	41	62	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2017.0	56	45	64	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2018.0	50	37	55	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2019.0	42	35	48	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2020.0	32	33	44	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2021.0	30	38	40	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2022.0	22	28	32	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2023.0	12	17	20	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2024.0	17	20	25	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J HEMATOL ONCOL	2025.0	12	22	22	Journal of hematology &amp; oncology	BMC	0.0		HEMATOLOGY; ONCOLOGY
J IMMUNOL	2010.0	1421	695	1512	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2011.0	1294	610	1362	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2012.0	1142	621	1222	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2013.0	1177	658	1255	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2014.0	1050	634	1140	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2015.0	998	662	1094	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2016.0	781	575	874	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2017.0	679	529	769	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2018.0	560	446	653	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2019.0	464	427	582	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
J IMMUNOL	2020.0	405	422	556	Journal of immunology (Baltimore, Md. : 1950)	AMER ASSOC IMMUNOLOGISTS	0.0		IMMUNOLOGY
